"Date" "Hydraulic" "Wind" "Solar_Photovoltaic" "Solar_Thermal" "Other_Renewables" "Pumping_Turbine" "Nuclear" "Combined_cycle" "Coal" "Diesel_Engine" "Gas_Turbine" "Steam_Turbine" "Cogeneration" "Consumption" "Electricity" "Gas_Price" "CO2_Price" "Balance_France" "Balance_Portugal" "Balance_Morocco"
"2409" "2020-08-05T00:00:00+01:00" 70330.24 66258.75 63265.74 26682.89 11131.29 10668.36 166938.8 210640.7 13425.33 7604.973 2568.754 5980.066 71023.99 30357.83 40.008 9.52 26.6 -49920.1 22027.4 -700
"2410" "2020-08-06T00:00:00+01:00" 69133.21 106473.3 61910.76 26401.73 11906.35 8254.152 166755.2 205307.7 13293.26 7517.349 2914.634 6034.822 70039.84 30749.87 41.047 9.63 26.33 -15279.2 4303 -800
"2411" "2020-08-07T00:00:00+01:00" 68807.15 107648.8 59924.84 24441.02 11837.76 2724.948 166724 201359.5 12543.97 8253.085 2680.598 5494.513 70889.08 30709.83 41.992 9.09 26.36 -28779.1 4222.6 -800
"2412" "2020-08-08T00:00:00+01:00" 50318.09 97392.38 53253.16 15723.02 11815.49 1931.962 166592.7 189434.7 10231.98 7529.703 2117.759 4274.329 67976.16 27726.22 40.427 8.79 26.36 -43845.8 29224.4 -2100
"2413" "2020-08-09T00:00:00+01:00" 47474.37 85320.16 57685.74 19143.75 12327.49 2017.453 166425.5 168453 9883.943 7093.041 1529.297 4302.718 65816.23 25985.38 38.421 9.82 26.36 -51330 43755.1 -700
"2414" "2020-08-10T00:00:00+01:00" 64131.27 119702.5 47196.8 13051.95 12547.57 6506.718 166521 204779 10791.74 8142.022 2002.084 3796.963 68075.39 29095.83 41.5 9.73 26.67 11888.4 -14636.6 -200
"2415" "2020-08-11T00:00:00+01:00" 64270.44 151937.3 38734.65 9619.52 12653.22 4516.517 166445.4 209410.8 9789.584 8150.341 2296.309 3435.477 69377.04 28950.14 42.562 9.51 26.13 32448.9 -11980.7 -500
"2416" "2020-08-12T00:00:00+01:00" 63471.44 105682.6 55988.33 17389.25 12176.64 893.515 166816.6 210627.6 11451.89 7852.134 1911.219 3312.601 69992.57 28005.36 43.059 9.21 25.91 17275.4 -877.8 -600
"2417" "2020-08-13T00:00:00+01:00" 73559.36 41073.77 63578.43 25207.62 12410.79 9054.423 166546.3 226393.2 11633.08 7777.627 1746.748 3356.096 71754.4 28237.72 44.514 9 25.48 32978.3 -26426 -700
"2418" "2020-08-14T00:00:00+01:00" 66750.06 68401.91 61505.93 27600.1 12624.06 2935.361 166640.9 204917.1 11393.7 7492.989 2426.665 3727.778 72012.68 27915.82 41.109 8.11 25.45 30366.3 -23454.1 -840
"2419" "2020-08-15T00:00:00+01:00" 34340.52 126304.4 64945.42 28784.71 12762.33 920.048 166590.1 130447.8 10029.87 6718.109 1342.451 3155.155 67241.29 24712.08 35.895 8.35 25.45 -9039 21946.2 -2456.2
"2420" "2020-08-16T00:00:00+01:00" 31284.11 139414.6 65758.4 29531.34 12471 7390.469 166901.1 111899.5 9857.252 6949.455 941.128 3176.286 65475.36 23128.27 33.776 8.67 25.45 -14176.6 46817 -876.1
"2421" "2020-08-17T00:00:00+01:00" 63008.56 117350.5 60887.81 27934.01 12209.94 4587.889 166475.7 174764 11267.31 7491.941 1502.979 3630.516 72276.65 26593.36 40.346 10.05 26.2 33709.8 6415.5 -480
"2422" "2020-08-18T00:00:00+01:00" 68065.88 91126.29 51328.5 23676.7 12946.44 11720.91 166756.2 196360.2 8030.386 7417.404 1841.205 4667.372 73785.15 27877.81 42.37 8.99 26.29 21818.7 -6139.6 -720
"2423" "2020-08-19T00:00:00+01:00" 59489.2 174242.6 63765.64 26935.29 12364.81 5216.616 166903.3 146572.2 6568.682 8387.045 1676.811 4962.596 71065.91 28634.21 38.205 8.85 26.2 21395.5 3315.9 -480
"2424" "2020-08-20T00:00:00+01:00" 58537.13 178510.5 59114.04 25367.15 12656.33 3230.253 166334.5 160863.1 8802.822 8607.146 2099.356 5021.731 72498.17 28723.89 38.161 8.67 25.75 21111.7 4714.1 4390
"2425" "2020-08-21T00:00:00+01:00" 68270.68 120202.4 58937.08 22975.72 12189.24 13447.27 162224.8 170061.7 9464.874 8710.536 2136.568 4907.019 72254.82 29133.97 37.294 7.88 25.62 -39748.7 26558.5 6090
"2426" "2020-08-22T00:00:00+01:00" 57503.46 81975.99 63666.15 26929.92 12941.47 7655.186 159030.5 151062.2 10190.43 7721.286 1585.005 3478.848 68698.25 26542.93 36.472 7.01 25.62 -53437.3 28580.4 6040
"2427" "2020-08-23T00:00:00+01:00" 43308.22 116783.2 60365.01 28804.17 12223.43 2375.851 166401.3 118635.5 10126.28 7133.543 1187.569 3425.595 66185.11 24464.04 34.058 9.6 25.62 -36031 29032 4792
"2428" "2020-08-24T00:00:00+01:00" 70301 107499.7 59206.81 27661.95 11777.36 12218.74 166717.5 192828.7 11043.91 8277.576 1712.288 3539.662 71521.97 28925.51 43.96 10.14 27.45 11235.1 -4754.8 3171.3
"2429" "2020-08-25T00:00:00+01:00" 77880.08 76997.17 61301.97 26761.31 12019.1 4522.361 166534.3 212670.8 11107.56 8159.281 1293.854 4414.642 72556.78 30560.94 43.633 10.85 28.47 -34296.8 -3358.4 6602
"2430" "2020-08-26T00:00:00+01:00" 85151.35 53888.6 60803.55 26970.84 12514.34 7086.52 166306.4 245345.3 11935.47 8971.149 1744.94 5880.298 72542.05 31310.93 45.605 12.06 28.59 -15715.1 -24470.9 11974.9
"2431" "2020-08-27T00:00:00+01:00" 95261.38 69474.61 59545.23 24783.73 11808.24 6221.724 165651.4 250146.7 13256.42 9332.103 1716.389 4877.698 74111.15 31553.89 52.242 11.66 28.34 16644.1 -43657.9 16910
"2432" "2020-08-28T00:00:00+01:00" 63527.48 173811.6 55036.33 21748.4 10813.4 1738.279 165861.6 169028.9 11123.69 8346.554 1502.446 3325.1 74929.82 30364.7 43.954 9.55 29.48 26533.6 -49475.7 15200
"2433" "2020-08-29T00:00:00+01:00" 38796.64 236689.3 56596.97 25205.89 10590.75 4096.816 166683.3 102140.7 10413.54 7718.4 1783.992 2909.382 72347.7 24802.87 36.582 9.89 29.48 45442 19532.5 5450
"2434" "2020-08-30T00:00:00+01:00" 38845.85 162310.1 57368.13 25414.01 10673.07 3495.26 167297.9 91439.04 9976.062 6633.98 409.307 3297.497 71587.61 22326.47 39.43 12.5 29.48 11554 41595.7 8350
"2435" "2020-08-31T00:00:00+01:00" 53785.63 96852.5 60800.57 26362.72 10118.52 5968.237 166484.7 174629 10971.79 7204.517 1311.666 4454.252 77452.23 26834.31 45.804 11.97 28.68 25316.5 -6919.1 2000
"2436" "2020-09-01T00:00:00+01:00" 62779.23 60551.44 40750.76 10927.4 10350.13 13690.98 157180.6 221248.2 10848.75 7126.782 1511.785 5618.573 78667.81 27764.68 50.603 11.87 27.71 27925.8 -40461.7 NA
"2437" "2020-09-02T00:00:00+01:00" 59267.66 124056 58674.15 22693.74 10579.87 3138.592 139875.9 186842.1 11121.23 7915.252 1145.575 4610.524 77971.8 28149.88 48.386 11.74 28.2 40792.7 -38641.1 800
"2438" "2020-09-03T00:00:00+01:00" 63733.19 75012.58 60173.84 26317.6 10773.19 5662.74 149594.7 199099.8 11110.35 7058.134 1436.88 4363.868 79072.6 28577.77 50.555 11.26 28.71 -6271.6 -10599.3 -700
"2439" "2020-09-04T00:00:00+01:00" 58355.73 97207.44 60736.84 25871.74 13021.66 6224.001 162177.5 186523.7 10958.83 7534.403 1352.545 4821.005 79600.86 28716.73 48.404 10.65 28.2 17885.9 -18483.8 -600
"2440" "2020-09-05T00:00:00+01:00" 45583.55 173568 59590.79 26162.17 12683.68 6681.675 140845.4 131962.6 5450.71 7824.293 841.18 4755.396 75311.47 25790.6 39.21 12.72 28.2 6748.2 33490.9 2450
"2441" "2020-09-06T00:00:00+01:00" 35307.4 259530.1 57286.11 24590.38 11982.27 3569.872 142403.1 100036.3 5379.276 7134.877 552.791 3576.947 73038.9 23748.56 35.799 12.54 28.2 47730 57358 50
"2442" "2020-09-07T00:00:00+01:00" 42046.53 257774.2 54505.26 22183.14 12664.6 4082.029 142795 117935.2 5513.418 8271.042 1548.115 3400.22 77931.65 27375.9 44.395 11.73 27.03 42796.7 9112.6 4050
"2443" "2020-09-08T00:00:00+01:00" 49600.89 171989.6 55541.34 21989.13 12793.51 4854.332 158045.9 157655.1 8436.097 7859.357 1132.194 3818.7 79049.18 27705.47 46.295 11.52 26.8 44028 -8908.7 -680.8
"2444" "2020-09-09T00:00:00+01:00" 65526.87 83729.66 53827.23 22873.29 12509.48 11137.58 167156.6 201609.3 14859.63 6749.268 1927.32 3979.179 79795.15 28479.92 50.607 11.42 27.13 31684.1 -17208.8 -400
"2445" "2020-09-10T00:00:00+01:00" 60177.43 102800.4 56374.59 23165.39 12534.39 7877.353 167184.1 198807.3 17483.76 7546.615 2147.483 4361.415 79850.25 28657.81 50.252 11.38 28.4 37163.5 -9657.5 -1110
"2446" "2020-09-11T00:00:00+01:00" 60773.58 87417.85 52935.12 16862.52 12842.74 206.97 167129.4 205666.5 14014.94 7341.153 1477.55 4900.248 80320.67 27774.65 52.409 9.69 28.24 33988 -13696.6 -1100
"2447" "2020-09-12T00:00:00+01:00" 42884.8 96819.95 52749.49 15339.6 13463.04 993.911 166963.9 130296.7 9875.248 7198.08 1393.407 4017.28 75583.15 25869.66 44.171 9.53 28.24 -38847.7 13701.3 -750
"2448" "2020-09-13T00:00:00+01:00" 40817.29 133400.4 47100.86 8277.112 14649.07 137.179 166850.6 124355.5 10599.19 6304.483 1020.13 3222.593 72117.56 24112.68 39.72 10.99 28.24 -22233.6 28199.5 NA
"2449" "2020-09-14T00:00:00+01:00" 65825.85 146377.2 43078.69 7965.111 14747.17 4903.468 166804.1 196042.7 12241.74 6973.286 965.774 2925.748 74514.13 28668.76 48.128 12.56 30.41 36805.7 -9446.9 NA
"2450" "2020-09-15T00:00:00+01:00" 78854.78 67305.64 49927.08 15462.02 15005.13 11359.6 166779.9 227614.2 12801.87 6171.29 1038.86 2740.059 75431.73 29520.71 53.196 11.75 29.76 27774.1 -30348.7 NA
"2451" "2020-09-16T00:00:00+01:00" 86575.17 51971.13 42297.82 5652.442 15043.71 10024.05 166877.6 252144.8 13328.67 6461.768 1602.038 3269.776 76525.33 29957.9 55.657 12 29.96 19558.7 -32167.7 950
"2452" "2020-09-17T00:00:00+01:00" 60834.83 132957.1 26621.89 888.447 15289.02 1402.899 166698.6 214431.2 13673.84 6745.319 1204.21 3947.368 77574.75 29406.31 51.205 11.99 28.43 10068.1 -28910.1 2050
"2453" "2020-09-18T00:00:00+01:00" 54747.27 179486 24950.55 1102.22 14960.15 2510.775 166972.1 171179.8 13560.84 6444.209 1547.838 2828.757 78551.77 28330.74 47.571 10.63 27.98 27883.6 -28684.5 1720
"2454" "2020-09-19T00:00:00+01:00" 44908.61 151172.9 39994.34 7368.192 15396.62 2310.71 166977.5 118773.8 11860.66 6497.698 767.671 1499.77 75222.76 24765 42.63 10.96 27.98 4992 6243.5 -661
"2455" "2020-09-20T00:00:00+01:00" 43760.58 74733.98 42051.52 8382.419 14702.51 2398.586 167465.8 119538.4 11774.54 6132.881 641.299 1874.429 73444.79 22750.67 43.458 11.98 27.98 -10657.2 413.2 -1560
"2456" "2020-09-21T00:00:00+01:00" 66995.52 45487.1 47794.39 12772.38 13601.62 11991.09 167699.2 218025.2 14054.95 7535.867 1835.99 2524.414 78319.04 27100.57 53.565 12.05 26.36 25883.4 -17838.2 -329
"2457" "2020-09-22T00:00:00+01:00" 78642.05 43234.05 49959.3 12635.02 13420.58 10593.8 167313.6 226324.2 14477.63 8035.783 1434.041 2311.549 79601.92 27982.3 55.385 11.78 27.83 31917.1 -21832.2 1968
"2458" "2020-09-23T00:00:00+01:00" 73371.21 119215.3 39352.97 7312.73 13939.2 6591.133 167317.4 191811.3 12125.37 7530.076 1437.592 2689.47 81026.8 28169.06 49.841 11.04 26.48 35334.9 -21769.2 2610
"2459" "2020-09-24T00:00:00+01:00" 53985.43 228832.6 30526.14 1871.303 12706.54 8564.971 166731.7 131728.3 11529.18 7740.654 2380.449 1668.175 79740.87 28141.11 43.849 10.74 26.77 27337.4 -6682.8 4690
"2460" "2020-09-25T00:00:00+01:00" 40005.12 327022.2 52487.29 17276.55 12965.32 8401.616 167329.2 72148.85 10933.31 6772.655 878.031 1482.918 77093.86 27231.57 32.187 10.35 26.15 59800.6 34291.6 200
"2461" "2020-09-26T00:00:00+01:00" 35501.93 275089.4 51979.01 19749.92 14159.45 2915.022 167649.7 51114.12 12012.45 6328.778 369.663 1699.197 73232.85 24044.88 34.477 10.18 26.15 49887.4 27147.4 1050
"2462" "2020-09-27T00:00:00+01:00" 38938.56 234786.7 53971.46 19705.28 13127.5 6238.802 167890 61619.1 11417.4 5710.704 209.052 1983.034 68965.34 22220.16 31.539 11.24 26.15 63550.8 38479.4 600
"2463" "2020-09-28T00:00:00+01:00" 46607.98 132314.7 56201.93 19529.6 12555.9 10786.8 167852.3 145761.8 12937.16 6600.553 1119.742 2805.16 76090.53 26402.19 47.131 11.83 27.68 28615.9 -2779 NA
"2464" "2020-09-29T00:00:00+01:00" 57245.47 55531.85 54439.15 20503.06 11848.03 8035.533 167708.7 221582.3 13275.78 7222.429 991.047 3539.711 77427.05 27386.25 52.63 12.81 26.69 35974.9 -16992.9 300
"2465" "2020-09-30T00:00:00+01:00" 58041.85 65790.86 44584.07 6729.323 11767.01 10381.27 166939.1 196810.4 13373.13 7436.574 970.342 3161.211 79084.16 27542.46 53.357 11.7 26.91 13916.3 -34563 1520
"2466" "2020-10-01T00:00:00+01:00" 43587.1 207062.3 48361.51 11576.52 12761.58 8344.659 160526.5 113452.7 10857.19 5624.695 1449.836 2847.513 78889.35 27796.87 45.233 10.81 26.49 31982.6 -32941.5 -690
"2467" "2020-10-02T00:00:00+01:00" 42690.82 366789.9 21010.76 1135.212 12930.27 12900.67 157933.4 46750.4 8825.284 6083.542 911.538 3245.211 73418.74 27588.76 29.513 11.28 27.01 53535.7 -3960 NA
"2468" "2020-10-03T00:00:00+01:00" 41737.58 316815.4 51054.84 16014.32 13094.9 8267.437 144628.6 41061.76 7760.429 6150.217 707.65 4135.572 64765.81 24122.68 24.083 11.77 27.01 46476.2 30480.8 -270
"2469" "2020-10-04T00:00:00+01:00" 42133.35 264544.9 40180.29 9419.325 12127.16 8596.121 135797 42897.03 7853.925 5517.864 1065.885 4123.533 64283.01 22592.1 19.842 11.61 27.01 3199 29212.9 -450
"2470" "2020-10-05T00:00:00+01:00" 46840.31 178386.4 53366.39 13799.83 12573.51 9170.449 141387.1 88257.45 10563.28 5922.633 1590.15 4577.012 76282.99 26829.51 40.54 12.32 26.92 -8164.5 -23635.7 -250
"2471" "2020-10-06T00:00:00+01:00" 53998.45 162660.4 50470.03 17091.72 13010.17 9380.829 145403.6 105934.9 9334.815 6340.051 1116.552 4111.945 78062.09 27544.36 44.745 12.4 26.76 -24865.8 -7004.7 -131.4
"2472" "2020-10-07T00:00:00+01:00" 60059.94 105790.8 51926.1 18942.97 12944.41 6278.925 145270.4 159743.5 13596.34 6741.004 1579.766 4407.317 80013.91 27782.6 47.946 13.09 26.89 -29502.4 -3051.1 -220
"2473" "2020-10-08T00:00:00+01:00" 66330.9 62483.06 48453.68 13936.77 12923.06 7146.537 145267.8 173884.8 13742.73 7062.79 1538.48 4409.607 80154.01 27910.89 47.929 13.22 26.09 -54668.8 -3712.6 NA
"2474" "2020-10-09T00:00:00+01:00" 67385.44 51761.38 44198.24 6874.034 14610.67 8771.387 144793.1 190569.3 13325.67 6354.754 1344.877 4129.19 79963.52 27029.42 49.79 12.51 25.81 -19291.1 -21325 -480
"2475" "2020-10-10T00:00:00+01:00" 40389.3 213241.3 45905.13 15430.22 14333.64 4010.911 144866.7 70577.18 8080.366 6308.443 257.543 3233.951 74782.19 24182.2 37.283 12.42 25.81 -2292.7 21456 2800
"2476" "2020-10-11T00:00:00+01:00" 35682.48 246259 48873.49 16849.22 14412.76 2504.751 145196.4 61601.84 8339.638 5986.339 90.346 3356.204 69475.99 22196.06 34.391 12.33 25.81 47919.6 25331.1 100
"2477" "2020-10-12T00:00:00+01:00" 41895.32 185886.6 54434.16 19425.04 14448 4209.663 145422.7 75283.55 10749.03 6253.558 577.418 4677.132 69304.04 22579.47 44.465 12.75 25.83 45400.8 12355.6 NA
"2478" "2020-10-13T00:00:00+01:00" 65633.62 163630.9 49905.65 17902.31 14118.75 6502.303 145458 120565.7 12261.2 6704.481 1510.48 5079.488 74996.09 26733.44 46.029 12.88 24.99 21543.1 -11390.7 1400
"2479" "2020-10-14T00:00:00+01:00" 65570.41 206385.5 48938.81 16191.74 13586.61 7386.81 145601 90372.46 12303.15 6532.858 2046.907 4640.044 77681.06 27857.37 41.988 13.13 25.72 24220.3 -31330 2710
"2480" "2020-10-15T00:00:00+01:00" 74456.07 181215.8 50186.74 17056.11 13607.63 7496.441 145655.3 116514.3 12027.75 6348.712 1961.971 4101.835 81492.6 28018.78 45.269 13.9 24.96 37736.2 -31826.8 NA
"2481" "2020-10-16T00:00:00+01:00" 80613.77 110574.5 53485.07 17184.63 14197.06 10378.86 145702.3 153875.9 11905.21 6092.93 1771.069 4749.649 83350.47 27877.01 48.963 14.1 24.91 33112.9 -37513 NA
"2482" "2020-10-17T00:00:00+01:00" 85225.78 51159.38 49228.33 14632.09 14701.92 5471.681 145573.7 122666.9 10808.12 6460.1 1062.876 5147.144 79338.14 25170.21 47.229 14.57 24.91 -3550.2 -35236 NA
"2483" "2020-10-18T00:00:00+01:00" 75420.15 62153.85 46159.36 12863.57 15245.65 5238.529 145648.5 97483.98 10643.15 6272.871 988.357 4280.349 76615.08 23125.11 45.418 14.32 24.91 -7024 -23488.3 NA
"2484" "2020-10-19T00:00:00+01:00" 42720.49 286982.9 40720.72 5312.861 13993.21 5747.581 145607.6 88581.52 8731.127 6822.539 1421.321 4802.344 76523.54 27349.15 42.647 14.3 24.97 43625.2 -19149.2 1650
"2485" "2020-10-20T00:00:00+01:00" 58032.87 341335.1 13907.42 259.619 13578.8 7982.755 145597.7 88980.47 8387.991 5922.515 1890.188 3674.549 75209.01 28267.23 41.923 14.44 24.41 31031.5 22652.6 600
"2486" "2020-10-21T00:00:00+01:00" 57124.23 248518.7 28990.44 1667.386 13082.62 8596.835 145581.5 101656.6 11587.07 6723.993 1857.296 5272.512 75580.03 28017.92 42.713 14.83 23.57 20541.7 -34095.6 5700
"2487" "2020-10-22T00:00:00+01:00" 85554.01 141062.3 16773.3 978.325 13362.2 12501.91 145647.2 153479.3 11771.95 6537.615 1815.727 3960.936 78976.44 28166.06 50.259 14.96 24.18 -9968.2 -32870.5 6550
"2488" "2020-10-23T00:00:00+01:00" 75213.68 168540 37454.61 5639.771 13208.57 6341.246 145637.7 119807.3 10063.06 6087.103 1233.177 3217.675 81034.43 27591.83 50.615 15.07 25.49 -4216.6 -18987 NA
"2489" "2020-10-24T00:00:00+01:00" 52021.98 223858.2 42363.74 9476.474 12833.57 8323.03 145674.6 56287.38 5882.923 5470.886 154.331 2969.717 73810.19 24610 36.657 14.53 25.49 -38462.8 42019.2 NA
"2490" "2020-10-25T00:00:00+01:00" 49230.35 303154 27115.81 2145.768 12247.43 10459.45 151445.2 49471.07 6355.273 5530.178 614.621 3659.427 66083.53 22861.44 21.769 14.69 25.49 19432.9 22195.2 -600
"2491" "2020-10-26T00:00:00+01:00" 68544.41 279045.6 42560.08 8342.085 12226.31 7183.438 145804.4 82703.82 5312.463 5379.473 1625.06 3806.447 73300.1 27252.47 40.403 14.69 23.94 27845.8 15643.3 295.2
"2492" "2020-10-27T00:00:00+01:00" 69073.09 246642.3 40127.83 8654.599 12631.74 3739.05 145935 90744.19 5392.634 5269.763 2299.657 4421.968 76524.75 28216.57 44.66 14.7 24.06 7574 -17880.9 5650
"2493" "2020-10-28T00:00:00+01:00" 85647.69 121049.6 35841.35 5900.565 13221.12 6646.328 145853.3 125447 9767.349 5513.997 2233.674 4120.646 77546.51 28454.23 47.556 14.44 23.03 -58914.4 -14854.5 -100
"2494" "2020-10-29T00:00:00+01:00" 88904.61 60951.07 44205.66 12558.3 12894.69 9091.595 145833.4 155470.2 9933.833 5745.324 1955.176 4294.158 78912.79 28500.56 48.823 13.88 23.66 -50078.7 -23127.5 -4950
"2495" "2020-10-30T00:00:00+01:00" 82950.83 88608.93 44743.13 11538.78 12990.78 7726.523 145804.5 137257.7 9959.375 5788.075 2009.626 4740.206 81607.68 28081.15 45.258 13.41 23.7 -41184.6 -19521.5 -2300
"2496" "2020-10-31T00:00:00+01:00" 61140.81 126055.3 44010.92 11474.52 13470.82 6861.143 145722.3 63663.91 8357.995 5788.788 900.103 4021.219 76034.15 24923.68 39.334 12.56 23.7 -68570.7 10862 -1950.8
"2497" "2020-11-01T00:00:00+01:00" 55358.45 129573.7 39921.86 7858.245 13126.13 3459.713 145712.6 64783.14 11236.95 5218.672 667.155 3522.86 70331.42 22794.7 31.613 13.36 23.7 -80137 40178 -2120.6
"2498" "2020-11-02T00:00:00+01:00" 78445.07 91741.95 36728.73 8155.343 13537.23 7970.777 145628.8 100254.1 9909.971 6391.448 737.622 3788.631 78618.35 25638.17 46.153 13.1 23.63 -59591.5 -4159 364.6
"2499" "2020-11-03T00:00:00+01:00" 72820.32 187344.7 25347.58 1995.524 13149.03 11329.48 145364.6 93727.69 11620.59 6210.688 712.04 3485.185 81938.62 27755.13 44.231 13.35 24.38 -7988 -39183.1 2439
"2500" "2020-11-04T00:00:00+01:00" 77727.25 222332.1 13462.59 350.328 12300.24 10656.27 145237.2 102389.6 11039.35 6670.31 1657.854 3519.704 82151.08 28898.53 44.016 13.42 25.11 21794.4 -58679.6 -600
"2501" "2020-11-05T00:00:00+01:00" 70669.37 308702.3 11943.34 584.204 12381.92 10343.56 145159.2 69509.38 6194.64 6621.761 1586.429 3946.234 79846.72 28941.94 40.058 13.88 25.97 33432.3 -40272.5 3949.9
"2502" "2020-11-06T00:00:00+01:00" 68157.53 339282.5 16192.16 365.345 12494.25 4737.004 145221.9 57750.86 10917.25 6417.331 994.681 4289.651 79836.94 28120.72 40.269 13.47 25.4 48009.9 -18681 -1700
"2503" "2020-11-07T00:00:00+01:00" 70824.92 233284.5 27222.91 3423.153 13529.36 6226.366 145346.6 76013.81 7742.818 6846.654 600.495 4581.266 74492.32 25104.67 38.159 13.58 25.4 35868.4 -11951.9 -674.8
"2504" "2020-11-08T00:00:00+01:00" 73983.19 157445.8 31262.1 3992.105 13722.54 5895.421 145332.5 69943.59 5770.28 6365.41 416.082 3858.832 74994.44 23119.76 39.468 13.89 25.4 15970 -18662.2 -1200
"2505" "2020-11-09T00:00:00+01:00" 107842.7 64065.93 29574.34 3479.774 13267.91 12589.31 145289.8 155775.1 9679.289 6146.43 551.388 3641.856 82335.74 27366.67 50.875 13.99 26.54 -31963.2 -19250.7 -1100
"2506" "2020-11-10T00:00:00+01:00" 118942.6 39528.22 36709.81 6907.372 13563.38 7937.619 145409.8 185898.6 11738.93 6152.406 885.964 3927.868 83530.18 28317.35 56.302 14.17 26.22 -17148 -29733.7 -950
"2507" "2020-11-11T00:00:00+01:00" 93206.01 141272.9 32417.53 6335.808 13299.25 4739.66 145707.3 110267.7 8006.289 6823.089 1282.603 3342.648 82637.46 28631.97 47.213 14.09 26.12 -37247.1 -30208.7 -890
"2508" "2020-11-12T00:00:00+01:00" 97441.64 97943.76 29157.86 2561.717 13612.63 6985.649 145597.6 147452.1 11115.36 6960.21 1266.837 3579.05 82240.71 28640.65 50.026 14.15 25.91 -42528.6 -24603.7 1070
"2509" "2020-11-13T00:00:00+01:00" 96320.55 79843.7 24588.96 1071.939 13404.43 3264.152 145277 147305.8 11516.64 7187.936 458.44 4425.562 83890.23 28389.83 50.187 13.92 26.27 -56869.3 -33564.4 2460
"2510" "2020-11-14T00:00:00+01:00" 70917.13 136314.1 11705.76 263.252 13405.28 5667.774 145269.3 90710.47 5676.155 7143.956 545.682 3642.96 77844.43 25498 42.315 13.76 26.27 -50141.7 -23856.1 2570
"2511" "2020-11-15T00:00:00+01:00" 48815.53 222424.9 27568.84 3257.433 12167.59 4492.096 145225.1 61315.46 8215.123 6787.053 284.555 3706.329 68385.17 23179.16 31.214 14.27 26.27 -64885.3 37519.7 1840.6
"2512" "2020-11-16T00:00:00+01:00" 88109.55 106144.5 27142.79 2524.173 12539.24 8992.101 145197.7 149689.2 10738.6 7441.848 782.642 4554.328 79988.85 27485.42 47.687 14.73 27.36 -37232.9 -10617.2 2010
"2513" "2020-11-17T00:00:00+01:00" 93113.91 59205.6 33148.83 4175.652 12577.47 6860.068 144437.6 153568.2 12914.6 7174.66 1299.121 4623.639 81319.91 28443.75 49.039 14.71 26.63 -54284.2 -41171.3 3590
"2514" "2020-11-18T00:00:00+01:00" 78676.35 91191.36 33591.21 6027.957 13007.43 10955.95 150162.6 144936.3 10463.45 7059.917 945.579 4794.153 80510.69 28636.75 47.44 14.34 27.18 -49774.8 -32052 -480
"2515" "2020-11-19T00:00:00+01:00" 71627.1 193909.3 33730.26 6329.704 13215.13 3655.304 158536.9 110860 13060.23 6367.603 1040.337 3597.928 82703.86 28334.34 44.292 14 26.35 5567.9 -20919.8 920
"2516" "2020-11-20T00:00:00+01:00" 63938.97 262170.8 39279.37 8219.713 13431.96 3300.789 163955.2 83324.86 10551.18 6654.468 847.192 5232.813 83195.36 28173.21 45.787 12.8 26.74 59319.4 -30881.8 -1241
"2517" "2020-11-21T00:00:00+01:00" 62255.29 116435.1 39364.32 7826.812 13664.6 5720.734 169593.1 84400.9 11392.3 6357.609 432.719 4481.088 77840.71 25663.17 45.208 12.86 26.74 -51624.2 -4731.6 -2300
"2518" "2020-11-22T00:00:00+01:00" 55067.38 57995.98 38690.33 7237.671 13826.81 7335.385 169839.7 120048.5 11947.9 6188.757 173.534 4220.906 75224.15 24265.4 47.728 14.12 26.74 -58370.3 25940.7 -2770.7
"2519" "2020-11-23T00:00:00+01:00" 94275.59 47040.1 38940.13 7697.222 13089.72 17061.5 169903.7 180185.2 16849.58 6409.712 1283.001 4970.454 80611.04 29101.21 55.895 15.03 27.25 -26559.5 -15215.1 -1920
"2520" "2020-11-24T00:00:00+01:00" 97039.89 100571.3 30269.97 3814.176 12696.74 7483.251 170058.9 180765.2 19128.49 6681.353 1905.5 5077.345 80293.33 30279.1 52.119 16.14 27.63 3178.6 -40534.2 1260
"2521" "2020-11-25T00:00:00+01:00" 92156.18 122176.4 18125.79 729.701 12987.5 5594.623 169837.3 167962.9 19327.19 6388.422 1702.539 3879.24 81080 30517.57 52.846 15.76 27.62 -18757.2 -45171.2 3611.9
"2522" "2020-11-26T00:00:00+01:00" 90168.62 232586.4 7842.267 262.385 13199.42 2036.444 169211.6 137151.3 19114.22 6228.539 1344.629 3972.19 83153.38 30375.95 53.029 15.35 28.1 57929.8 -58408.5 -193
"2523" "2020-11-27T00:00:00+01:00" 103739.4 156523.6 10043.13 317.511 13124.28 6961.588 169663.5 182848.7 17387.85 6568.657 1103.02 4062.824 84017.01 30095.96 57.425 15.74 28.13 45220.8 -36914 550
"2524" "2020-11-28T00:00:00+01:00" 86589.23 70684.67 20608.88 401.562 13276.36 813.847 169415.9 155168.2 13341.65 6704.902 1358.074 3449.102 79341.57 26822.57 52.683 15.47 28.13 -23284.9 -16445.5 -2350
"2525" "2020-11-29T00:00:00+01:00" 82005.35 53340.01 22708.2 671.866 13763.55 4917.872 169676.1 143542 12601.83 6205.977 767.304 3721.655 77293.87 25098.4 50.723 16.82 28.13 -4210.6 -34601.9 1590
